downloaded from Max Planck web site http://www.atmosphere.mpg.de/enid/2295 
on 3 March 2010 by S. Madronich
Structure:	O3
356.39    8.17094e-23
356.40    8.17991e-23
356.41    8.33316e-23
356.42    8.43730e-23
356.43    8.51069e-23
356.44    8.48945e-23
356.45    8.50236e-23
356.46    8.56320e-23
356.47    8.71429e-23
356.48    8.91661e-23
356.49    9.18367e-23
356.50    9.42317e-23
356.51    9.62245e-23
356.52    9.82870e-23
356.53    1.01151e-22
356.54    1.03549e-22
356.55    1.07139e-22
356.56    1.10990e-22
356.57    1.14504e-22
356.58    1.17425e-22
356.59    1.20576e-22
356.60    1.24416e-22
356.61    1.28099e-22
356.62    1.30228e-22
356.63    1.33102e-22
356.64    1.35654e-22
356.65    1.37422e-22
356.66    1.38981e-22
356.67    1.40519e-22
356.68    1.41917e-22
356.69    1.42858e-22
356.70    1.42504e-22
356.71    1.42401e-22
356.72    1.43019e-22
356.73    1.43293e-22
356.74    1.44109e-22
356.75    1.45020e-22
356.76    1.45566e-22
356.77    1.45737e-22
356.78    1.45522e-22
356.79    1.44367e-22
356.80    1.44355e-22
356.81    1.43192e-22
356.82    1.42697e-22
356.83    1.42901e-22
356.84    1.43288e-22
356.85    1.42936e-22
356.86    1.42631e-22
356.87    1.41270e-22
356.88    1.40571e-22
356.89    1.39707e-22
356.90    1.39471e-22
356.91    1.39723e-22
356.92    1.39148e-22
356.93    1.38740e-22
356.94    1.37835e-22
356.95    1.35992e-22
356.96    1.34586e-22
356.97    1.34171e-22
356.98    1.33627e-22
356.99    1.33271e-22
357.00    1.32491e-22
357.01    1.31942e-22
357.02    1.30811e-22
357.03    1.30026e-22
357.04    1.28967e-22
357.05    1.27825e-22
357.06    1.27370e-22
357.07    1.27191e-22
357.08    1.26495e-22
357.09    1.25852e-22
357.10    1.25553e-22
357.11    1.24910e-22
357.12    1.23822e-22
357.13    1.22624e-22
357.14    1.22115e-22
357.15    1.21313e-22
357.16    1.20917e-22
357.17    1.20551e-22
357.18    1.20360e-22
357.19    1.19607e-22
357.20    1.19026e-22
357.21    1.18871e-22
357.22    1.18051e-22
357.23    1.17281e-22
357.24    1.17122e-22
357.25    1.16951e-22
357.26    1.17115e-22
357.27    1.17488e-22
357.28    1.17275e-22
357.29    1.16977e-22
357.30    1.16402e-22
357.31    1.16147e-22
357.32    1.16410e-22
357.33    1.17212e-22
357.34    1.18358e-22
357.35    1.19380e-22
357.36    1.20262e-22
357.37    1.21187e-22
357.38    1.21389e-22
357.39    1.21690e-22
357.40    1.22249e-22
357.41    1.22639e-22
357.42    1.22666e-22
357.43    1.22231e-22
357.44    1.22375e-22
357.45    1.21919e-22
357.46    1.20840e-22
357.47    1.20702e-22
357.48    1.21881e-22
357.49    1.22421e-22
357.50    1.21901e-22
357.51    1.21307e-22
357.52    1.21388e-22
357.53    1.20878e-22
357.54    1.20503e-22
357.55    1.19834e-22
357.56    1.20012e-22
357.57    1.19266e-22
357.58    1.17446e-22
357.59    1.16177e-22
357.60    1.16645e-22
357.61    1.16358e-22
357.62    1.15859e-22
357.63    1.14783e-22
357.64    1.14082e-22
357.65    1.13300e-22
357.66    1.11711e-22
357.67    1.10608e-22
357.68    1.10552e-22
357.69    1.09700e-22
357.70    1.08846e-22
357.71    1.07868e-22
357.72    1.07219e-22
357.73    1.07583e-22
357.74    1.06635e-22
357.75    1.05924e-22
357.76    1.05574e-22
357.77    1.05083e-22
357.78    1.03583e-22
357.79    1.01960e-22
357.80    1.01910e-22
357.81    1.02193e-22
357.82    1.01166e-22
357.83    1.01399e-22
357.84    1.01349e-22
357.85    1.00457e-22
357.86    9.91826e-23
357.87    9.83555e-23
357.88    9.95812e-23
357.89    9.91567e-23
357.90    9.88397e-23
357.91    9.90246e-23
357.92    9.82665e-23
357.93    9.67019e-23
357.94    9.65728e-23
357.95    9.60123e-23
357.96    9.63745e-23
357.97    9.59026e-23
357.98    9.52887e-23
357.99    9.47417e-23
358.00    9.40060e-23
358.01    9.33197e-23
358.02    9.41483e-23
358.03    9.43998e-23
358.04    9.39222e-23
358.05    9.36500e-23
358.06    9.26626e-23
358.07    9.28297e-23
358.08    9.23312e-23
358.09    9.23833e-23
358.10    9.29379e-23
358.11    9.31975e-23
358.12    9.25828e-23
358.13    9.25954e-23
358.14    9.24306e-23
358.15    9.25849e-23
358.16    9.20000e-23
358.17    9.17494e-23
358.18    9.11404e-23
358.19    9.05194e-23
358.20    9.02634e-23
358.21    8.99281e-23
358.22    8.90698e-23
358.23    8.86186e-23
358.24    8.84127e-23
358.25    8.85165e-23
358.26    8.80427e-23
358.27    8.76087e-23
358.28    8.74102e-23
358.29    8.69073e-23
358.30    8.55045e-23
358.31    8.50354e-23
358.32    8.47296e-23
358.33    8.47339e-23
358.34    8.37524e-23
358.35    8.31871e-23
358.36    8.30228e-23
358.37    8.23270e-23
358.38    8.07968e-23
358.39    7.99189e-23
358.40    7.91199e-23
358.41    7.84386e-23
358.42    7.74757e-23
358.43    7.63250e-23
358.44    7.55303e-23
358.45    7.51875e-23
358.46    7.49650e-23
358.47    7.47026e-23
358.48    7.46695e-23
358.49    7.47646e-23
358.50    7.48611e-23
358.51    7.37071e-23
358.52    7.30233e-23
358.53    7.32833e-23
358.54    7.26345e-23
358.55    7.23711e-23
358.56    7.21642e-23
358.57    7.14353e-23
358.58    7.06974e-23
358.59    7.02347e-23
358.60    7.00194e-23
358.61    6.92587e-23
358.62    6.89764e-23
358.63    6.96493e-23
358.64    7.01108e-23
358.65    6.99580e-23
358.66    6.95547e-23
358.67    6.91934e-23
358.68    6.86356e-23
358.69    6.78734e-23
358.70    6.90464e-23
358.71    6.94840e-23
358.72    7.00126e-23
358.73    7.01800e-23
358.74    6.89219e-23
358.75    6.82664e-23
358.76    6.76836e-23
358.77    6.71367e-23
358.78    6.68215e-23
358.79    6.67199e-23
358.80    6.69041e-23
358.81    6.76209e-23
358.82    6.74367e-23
358.83    6.88926e-23
358.84    6.96873e-23
358.85    6.89627e-23
358.86    6.81869e-23
358.87    6.88751e-23
358.88    6.89582e-23
358.89    6.95915e-23
358.90    7.04737e-23
358.91    7.11021e-23
358.92    7.15224e-23
358.93    7.00015e-23
358.94    6.97201e-23
358.95    6.92570e-23
358.96    6.89329e-23
358.97    6.93036e-23
358.98    6.97233e-23
358.99    6.94173e-23
359.00    6.96677e-23
359.01    6.88939e-23
359.02    6.86803e-23
359.03    6.82175e-23
359.04    6.90766e-23
359.05    6.88107e-23
359.06    6.85538e-23
359.07    6.88977e-23
359.08    6.93285e-23
359.09    6.89452e-23
359.10    6.90687e-23
359.11    6.89844e-23
359.12    6.96626e-23
359.13    7.03116e-23
359.14    7.14842e-23
359.15    7.30699e-23
359.16    7.37895e-23
359.17    7.43418e-23
359.18    7.52263e-23
359.19    7.49350e-23
359.20    7.40892e-23
359.21    7.49189e-23
359.22    7.51169e-23
359.23    7.59439e-23
359.24    7.66912e-23
359.25    7.83523e-23
359.26    8.08198e-23
359.27    8.26922e-23
359.28    8.40081e-23
359.29    8.51365e-23
359.30    8.64421e-23
359.31    8.67521e-23
359.32    8.66369e-23
359.33    8.71682e-23
359.34    8.78652e-23
359.35    8.85649e-23
359.36    8.94955e-23
359.37    8.86715e-23
359.38    9.01903e-23
359.39    9.00857e-23
359.40    8.97337e-23
359.41    8.94693e-23
359.42    8.94873e-23
359.43    8.90624e-23
359.44    9.00294e-23
359.45    8.95724e-23
359.46    9.06087e-23
359.47    9.06338e-23
359.48    9.00518e-23
359.49    8.84820e-23
359.50    8.80728e-23
359.51    8.78556e-23
359.52    8.93408e-23
359.53    8.98690e-23
359.54    8.99144e-23
359.55    9.01564e-23
359.56    8.88441e-23
359.57    8.74657e-23
359.58    8.65236e-23
359.59    8.55310e-23
359.60    8.47477e-23
359.61    8.41137e-23
359.62    8.34152e-23
359.63    8.34573e-23
359.64    8.24503e-23
359.65    8.29513e-23
359.66    8.33686e-23
359.67    8.31069e-23
359.68    8.28656e-23
359.69    8.28930e-23
359.70    8.24422e-23
359.71    8.17333e-23
359.72    7.99372e-23
359.73    7.90380e-23
359.74    7.92843e-23
359.75    7.96712e-23
359.76    7.90608e-23
359.77    7.87246e-23
359.78    7.84701e-23
359.79    7.84348e-23
359.80    7.78524e-23
359.81    7.80088e-23
359.82    7.95660e-23
359.83    7.95263e-23
359.84    7.93269e-23
359.85    7.79399e-23
359.86    7.70415e-23
359.87    7.62068e-23
359.88    7.56482e-23
359.89    7.52329e-23
359.90    7.56001e-23
359.91    7.49936e-23
359.92    7.64597e-23
359.93    7.52832e-23
359.94    7.55600e-23
359.95    7.52698e-23
359.96    7.46851e-23
359.97    7.38215e-23
359.98    7.38974e-23
359.99    7.43472e-23
360.00    7.57550e-23
360.01    7.60400e-23
360.02    7.75541e-23
360.03    7.84319e-23
360.04    7.85206e-23
360.05    7.86816e-23
360.06    7.92287e-23
360.07    8.03239e-23
360.08    8.17271e-23
360.09    8.23068e-23
360.10    8.29841e-23
360.11    8.40359e-23
360.12    8.57745e-23
360.13    8.70808e-23
360.14    8.77509e-23
360.15    8.77275e-23
360.16    8.69303e-23
360.17    8.52180e-23
360.18    8.44488e-23
360.19    8.42738e-23
360.20    8.53083e-23
360.21    8.52462e-23
360.22    8.53494e-23
360.23    8.47050e-23
360.24    8.44341e-23
360.25    8.47746e-23
360.26    8.51082e-23
360.27    8.55853e-23
360.28    8.52554e-23
360.29    8.37434e-23
360.30    8.37014e-23
360.31    8.25173e-23
360.32    8.24885e-23
360.33    8.22251e-23
360.34    8.19103e-23
360.35    8.23601e-23
360.36    8.14446e-23
360.37    8.01767e-23
360.38    8.00250e-23
360.39    7.90274e-23
360.40    7.79748e-23
360.41    7.65339e-23
360.42    7.54084e-23
360.43    7.61521e-23
360.44    7.57694e-23
360.45    7.56461e-23
360.46    7.58404e-23
360.47    7.69906e-23
360.48    7.66288e-23
360.49    7.50618e-23
360.50    7.36203e-23
360.51    7.39657e-23
360.52    7.26157e-23
360.53    7.11189e-23
360.54    7.02078e-23
360.55    6.98671e-23
360.56    6.88170e-23
360.57    6.76437e-23
360.58    6.78096e-23
360.59    6.86320e-23
360.60    6.88834e-23
360.61    6.83637e-23
360.62    6.81011e-23
360.63    6.69784e-23
360.64    6.54200e-23
360.65    6.36317e-23
360.66    6.29236e-23
360.67    6.22807e-23
360.68    6.16806e-23
360.69    6.21577e-23
360.70    6.29477e-23
360.71    6.25660e-23
360.72    6.22462e-23
360.73    6.17794e-23
360.74    6.18998e-23
360.75    6.13881e-23
360.76    6.01157e-23
360.77    6.09951e-23
360.78    6.18423e-23
360.79    6.09111e-23
360.80    6.12810e-23
360.81    6.16318e-23
360.82    6.18472e-23
360.83    6.08445e-23
360.84    5.96487e-23
360.85    5.94607e-23
360.86    5.91338e-23
360.87    5.89576e-23
360.88    5.99574e-23
360.89    6.00608e-23
360.90    6.08092e-23
360.91    6.11499e-23
360.92    6.18541e-23
360.93    6.15135e-23
360.94    6.07628e-23
360.95    6.08435e-23
360.96    6.08498e-23
360.97    5.93062e-23
360.98    5.91381e-23
360.99    5.91024e-23
361.00    5.85961e-23
361.01    5.84670e-23
361.02    5.76388e-23
361.03    5.76396e-23
361.04    5.73643e-23
361.05    5.68658e-23
361.06    5.62987e-23
361.07    5.57802e-23
361.08    5.50149e-23
361.09    5.52206e-23
361.10    5.53292e-23
361.11    5.57280e-23
361.12    5.58366e-23
361.13    5.67206e-23
361.14    5.69315e-23
361.15    5.57272e-23
361.16    5.43670e-23
361.17    5.43775e-23
361.18    5.40797e-23
361.19    5.36866e-23
361.20    5.39950e-23
361.21    5.38856e-23
361.22    5.44971e-23
361.23    5.25638e-23
361.24    5.20170e-23
361.25    5.19872e-23
361.26    5.16666e-23
361.27    5.15920e-23
361.28    5.20086e-23
361.29    5.08941e-23
361.30    5.08515e-23
361.31    4.97466e-23
361.32    4.93686e-23
361.33    4.81852e-23
361.34    4.77745e-23
361.35    4.76228e-23
361.36    4.79883e-23
361.37    4.88471e-23
361.38    4.90676e-23
361.39    5.02444e-23
361.40    5.14763e-23
361.41    5.12199e-23
361.42    5.01107e-23
361.43    4.85189e-23
361.44    4.74545e-23
361.45    4.71261e-23
361.46    4.51266e-23
361.47    4.45188e-23
361.48    4.43890e-23
361.49    4.40220e-23
361.50    4.30350e-23
361.51    4.29131e-23
361.52    4.37880e-23
361.53    4.45692e-23
361.54    4.43040e-23
361.55    4.32184e-23
361.56    4.31754e-23
361.57    4.30472e-23
361.58    4.22049e-23
361.59    4.20968e-23
361.60    4.20937e-23
361.61    4.16744e-23
361.62    4.16093e-23
361.63    4.11515e-23
361.64    4.08190e-23
361.65    4.06495e-23
361.66    4.02385e-23
361.67    4.07085e-23
361.68    4.08457e-23
361.69    4.00628e-23
361.70    3.97188e-23
361.71    3.92846e-23
361.72    3.83455e-23
361.73    3.82932e-23
361.74    3.77721e-23
361.75    3.85243e-23
361.76    3.84808e-23
361.77    3.78078e-23
361.78    3.63928e-23
361.79    3.68287e-23
361.80    3.69224e-23
361.81    3.66830e-23
361.82    3.63284e-23
361.83    3.71948e-23
361.84    3.71421e-23
361.85    3.71874e-23
361.86    3.63948e-23
361.87    3.55805e-23
361.88    3.48188e-23
361.89    3.51539e-23
361.90    3.53071e-23
361.91    3.61769e-23
361.92    3.65455e-23
361.93    3.61251e-23
361.94    3.55364e-23
361.95    3.39968e-23
361.96    3.34224e-23
361.97    3.42151e-23
361.98    3.42060e-23
361.99    3.48742e-23
362.00    3.46703e-23
362.01    3.33077e-23
362.02    3.37867e-23
362.03    3.38350e-23
362.04    3.37156e-23
362.05    3.40628e-23
362.06    3.41384e-23
362.07    3.43268e-23
362.08    3.34932e-23
362.09    3.30593e-23
362.10    3.37524e-23
362.11    3.38554e-23
362.12    3.35886e-23
362.13    3.30643e-23
362.14    3.30866e-23
362.15    3.27291e-23
362.16    3.27491e-23
362.17    3.31924e-23
362.18    3.30496e-23
362.19    3.26174e-23
362.20    3.36509e-23
362.21    3.37742e-23
362.22    3.47076e-23
362.23    3.50630e-23
362.24    3.59317e-23
362.25    3.57308e-23
362.26    3.50614e-23
362.27    3.48270e-23
362.28    3.63250e-23
362.29    3.59880e-23
362.30    3.67704e-23
362.31    3.70605e-23
362.32    3.73651e-23
362.33    3.73425e-23
362.34    3.65222e-23
362.35    3.56288e-23
362.36    3.48365e-23
362.37    3.38933e-23
362.38    3.41821e-23
362.39    3.39303e-23
362.40    3.49608e-23
362.41    3.51572e-23
362.42    3.44319e-23
362.43    3.41854e-23
362.44    3.41597e-23
362.45    3.44128e-23
362.46    3.48367e-23
362.47    3.45779e-23
362.48    3.47500e-23
362.49    3.43576e-23
362.50    3.33714e-23
362.51    3.33630e-23
362.52    3.30508e-23
362.53    3.31967e-23
362.54    3.19205e-23
362.55    3.12524e-23
362.56    3.11514e-23
362.57    3.16955e-23
362.58    3.12616e-23
362.59    3.17973e-23
362.60    3.15357e-23
362.61    3.05608e-23
362.62    2.91924e-23
362.63    2.84862e-23
362.64    2.90237e-23
362.65    2.89500e-23
362.66    2.96897e-23
362.67    3.04159e-23
362.68    3.06876e-23
362.69    3.08444e-23
362.70    3.16633e-23
362.71    3.12683e-23
362.72    3.09687e-23
362.73    3.00108e-23
362.74    2.92284e-23
362.75    2.87829e-23
362.76    2.90355e-23
362.77    2.97091e-23
362.78    3.05693e-23
362.79    3.11397e-23
362.80    3.09735e-23
362.81    3.10174e-23
362.82    2.97448e-23
362.83    2.95725e-23
362.84    2.92953e-23
362.85    2.81652e-23
362.86    2.81328e-23
362.87    2.81080e-23
362.88    2.84892e-23
362.89    2.88316e-23
362.90    2.88926e-23
362.91    2.96031e-23
362.92    3.01975e-23
362.93    3.00876e-23
362.94    2.98889e-23
362.95    3.08316e-23
362.96    3.09205e-23
362.97    3.10814e-23
362.98    3.16274e-23
362.99    3.09932e-23
363.00    3.10000e-23
363.01    3.02445e-23
363.02    2.94566e-23
363.03    2.95983e-23
363.04    2.94617e-23
363.05    3.07734e-23
363.06    3.07449e-23
363.07    3.02692e-23
363.08    3.07684e-23
363.09    3.08046e-23
363.10    3.03623e-23
363.11    2.95671e-23
363.12    3.01319e-23
363.13    2.95915e-23
363.14    2.89296e-23
363.15    2.97871e-23
363.16    2.97228e-23
363.17    2.98130e-23
363.18    2.97743e-23
363.19    2.99800e-23
363.20    2.91459e-23
363.21    2.84395e-23
363.22    2.86982e-23
363.23    2.92076e-23
363.24    2.76078e-23
363.25    2.73409e-23
363.26    2.70293e-23
363.27    2.71142e-23
363.28    2.62154e-23
363.29    2.68428e-23
363.30    2.71224e-23
363.31    2.72387e-23
363.32    2.65344e-23
363.33    2.69060e-23
363.34    2.63423e-23
363.35    2.68790e-23
363.36    2.64852e-23
363.37    2.66114e-23
363.38    2.67082e-23
363.39    2.62826e-23
363.40    2.57879e-23
363.41    2.50301e-23
363.42    2.42132e-23
363.43    2.48426e-23
363.44    2.45251e-23
363.45    2.50565e-23
363.46    2.59260e-23
363.47    2.55457e-23
363.48    2.56682e-23
363.49    2.46796e-23
363.50    2.42916e-23
363.51    2.39832e-23
363.52    2.41113e-23
363.53    2.54570e-23
363.54    2.57824e-23
363.55    2.58685e-23
363.56    2.59452e-23
363.57    2.50393e-23
363.58    2.44536e-23
363.59    2.31832e-23
363.60    2.35818e-23
363.61    2.46421e-23
363.62    2.41216e-23
363.63    2.41063e-23
363.64    2.39238e-23
363.65    2.34707e-23
363.66    2.39869e-23
363.67    2.39493e-23
363.68    2.40520e-23
363.69    2.34787e-23
363.70    2.28184e-23
363.71    2.21319e-23
363.72    2.18070e-23
363.73    2.12583e-23
363.74    2.26513e-23
363.75    2.39331e-23
363.76    2.43325e-23
363.77    2.43145e-23
363.78    2.46050e-23
363.79    2.44026e-23
363.80    2.38985e-23
363.81    2.32214e-23
363.82    2.37726e-23
363.83    2.36139e-23
363.84    2.30374e-23
363.85    2.32987e-23
363.86    2.33202e-23
363.87    2.33295e-23
363.88    2.38009e-23
363.89    2.43338e-23
363.90    2.44505e-23
363.91    2.27590e-23
363.92    2.20940e-23
363.93    2.31720e-23
363.94    2.27301e-23
363.95    2.16018e-23
363.96    2.14805e-23
363.97    2.18848e-23
363.98    2.16559e-23
363.99    2.08985e-23
364.00    2.07827e-23
364.01    2.19880e-23
364.02    2.24742e-23
364.03    2.24162e-23
364.04    2.21692e-23
364.05    2.21469e-23
364.06    2.19050e-23
364.07    2.12748e-23
364.08    2.05465e-23
364.09    2.08725e-23
364.10    2.24193e-23
364.11    2.26160e-23
364.12    2.26930e-23
364.13    2.22543e-23
364.14    2.23532e-23
364.15    2.16258e-23
364.16    2.12457e-23
364.17    2.20473e-23
364.18    2.36415e-23
364.19    2.39285e-23
364.20    2.50309e-23
364.21    2.48658e-23
364.22    2.44544e-23
364.23    2.26067e-23
364.24    2.16967e-23
364.25    2.22748e-23
364.26    2.22399e-23
364.27    2.21679e-23
364.28    2.19870e-23
364.29    2.30212e-23
364.30    2.25492e-23
364.31    2.23618e-23
364.32    2.32462e-23
364.33    2.39469e-23
364.34    2.41255e-23
364.35    2.38378e-23
364.36    2.32147e-23
364.37    2.49007e-23
364.38    2.46783e-23
364.39    2.44096e-23
364.40    2.43984e-23
364.41    2.46936e-23
364.42    2.58867e-23
364.43    2.56427e-23
364.44    2.66201e-23
364.45    2.85073e-23
364.46    2.90339e-23
364.47    2.95933e-23
364.48    3.00183e-23
364.49    3.08169e-23
364.50    3.19611e-23
364.51    3.20492e-23
364.52    3.24540e-23
364.53    3.36894e-23
364.54    3.43521e-23
364.55    3.55688e-23
364.56    3.66065e-23
364.57    3.78256e-23
364.58    3.97584e-23
364.59    4.14904e-23
364.60    4.26221e-23
364.61    4.45586e-23
364.62    4.51052e-23
364.63    4.46323e-23
364.64    4.53798e-23
364.65    4.50139e-23
364.66    4.49984e-23
364.67    4.51697e-23
364.68    4.51718e-23
364.69    4.66802e-23
364.70    4.70862e-23
364.71    4.71972e-23
364.72    4.88581e-23
364.73    4.89133e-23
364.74    4.82580e-23
364.75    4.80842e-23
364.76    4.78962e-23
364.77    4.76255e-23
364.78    4.72734e-23
364.79    4.65175e-23
364.80    4.68777e-23
364.81    4.69775e-23
364.82    4.67123e-23
364.83    4.72605e-23
364.84    4.76973e-23
364.85    4.66447e-23
364.86    4.63476e-23
364.87    4.65576e-23
364.88    4.77189e-23
364.89    4.79162e-23
364.90    4.71067e-23
364.91    4.66158e-23
364.92    4.63068e-23
364.93    4.45997e-23
364.94    4.47369e-23
364.95    4.60528e-23
364.96    4.69639e-23
364.97    4.68104e-23
364.98    4.58274e-23
364.99    4.54877e-23
365.00    4.46678e-23
365.01    4.29359e-23
365.02    4.26374e-23
365.03    4.24670e-23
365.04    4.18907e-23
365.05    4.10138e-23
365.06    4.11518e-23
365.07    4.10965e-23
365.08    4.08343e-23
365.09    4.04912e-23
365.10    4.09028e-23
365.11    4.10445e-23
365.12    4.08553e-23
365.13    3.94779e-23
365.14    3.93542e-23
365.15    3.89490e-23
365.16    3.93761e-23
365.17    3.93452e-23
365.18    3.94884e-23
365.19    3.94157e-23
365.20    3.92013e-23
365.21    3.83278e-23
365.22    3.83549e-23
365.23    3.94284e-23
365.24    4.01773e-23
365.25    4.02506e-23
365.26    3.94752e-23
